Image name,Animal,Cityscape,Human,Indoor scene,Landscape,Night scene,Plant,Still-life,Others
08808.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
08809.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08810.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08811.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08812.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08813.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08814.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08815.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08816.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
08817.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08818.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08819.jpg,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
08820.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08821.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08822.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08823.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08824.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08825.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
08826.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
08827.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08828.jpg,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.333333
08829.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08830.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
08831.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
08832.jpg,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0
08833.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08834.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08835.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08836.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08837.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08838.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08839.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08840.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08841.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08842.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08843.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08844.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
08845.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08846.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
08847.jpg,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
08848.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08849.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08850.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08851.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08852.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08853.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08854.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08855.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08856.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08857.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
08858.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08859.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08860.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08861.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08862.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08863.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
08864.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08865.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08866.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08867.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
08868.jpg,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0
08869.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08870.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08871.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08872.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08873.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
08874.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08875.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08876.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08877.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08878.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08879.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
08880.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08881.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08882.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
08883.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
08884.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08885.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08886.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08887.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08888.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08889.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08890.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08891.jpg,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
08892.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
08893.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08894.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
08895.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08896.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08897.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08898.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
08899.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08900.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08901.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08902.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08903.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08904.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08905.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08906.jpg,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
08907.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
08908.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
08909.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08910.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08911.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08912.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08913.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08914.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08915.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08916.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
08917.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
08918.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08919.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
08920.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08921.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08922.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08923.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08924.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08925.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08926.jpg,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
08927.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
08928.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08929.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08930.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08931.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08932.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
08933.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
08934.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08935.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08936.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
08937.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08938.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08939.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08940.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08941.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08942.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08943.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
08944.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08945.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08946.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
08947.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
08948.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08949.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08950.jpg,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
08951.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
08952.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08953.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08954.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08955.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08956.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08957.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08958.jpg,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
08959.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08960.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08961.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08962.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
08963.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08964.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08965.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
08966.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08967.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08968.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08969.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08970.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08971.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08972.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08973.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08974.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08975.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
08976.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
08977.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08978.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08979.jpg,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
08980.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08981.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08982.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08983.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08984.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08985.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08986.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08987.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
08988.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08989.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
08990.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08991.jpg,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
08992.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08993.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
08994.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
08995.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
08996.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
08997.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08998.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
08999.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09000.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
09001.jpg,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
09002.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09003.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09004.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
09005.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
09006.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09007.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09008.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09009.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09010.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
09011.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
09012.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09013.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09014.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09015.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09016.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09017.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09018.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09019.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
09020.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09021.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
09022.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
09023.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09024.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09025.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09026.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09027.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09028.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
09029.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09030.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
09031.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09032.jpg,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
09033.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
09034.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09035.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09036.jpg,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0
09037.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09038.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09039.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
09040.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
09041.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09042.jpg,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
09043.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
09044.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
09045.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09046.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09047.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09048.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09049.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09050.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
09051.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09052.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09053.jpg,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
09054.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09055.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09056.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09057.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09058.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09059.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09060.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
09061.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
09062.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09063.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09064.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
09065.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
09066.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09067.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
09068.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09069.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
09070.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09071.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
09072.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
09073.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09074.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09075.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09076.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09077.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09078.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09079.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
09080.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
09081.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09082.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
09083.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09084.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09085.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09086.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09087.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
09088.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09089.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09090.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09091.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09092.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
09093.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09094.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09095.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
09096.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09097.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09098.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09099.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09100.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09101.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09102.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09103.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09104.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
09105.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
09106.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09107.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09108.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09109.jpg,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
09110.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09111.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
09112.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
09113.jpg,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
09114.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09115.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09116.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09117.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09118.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09119.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
09120.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
09121.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
09122.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09123.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
09124.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09125.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09126.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09127.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
09128.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
09129.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09130.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
09131.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
