Image name,Focal length,F-number,Exposure time,ISO,Brightness,Flash,Time,Unnamed: 8
09294.jpg,3.95,1.6,0.009999,50,0.0,0,-0.965926,-0.258819
09295.jpg,2.96,2.0,0.001786,64,0.0,0,-0.965926,-0.258819
09296.jpg,3.66,2.2,0.02,72,0.0,0,-0.707107,-0.707107
09297.jpg,4.5,2.2,0.03,320,0.0,0,-0.866025,-0.5
09298.jpg,4.5,2.2,0.02,200,0.0,0,-0.707107,-0.707107
09299.jpg,4.2,1.7,0.01,160,2.64,0,-0.5,-0.866025
09300.jpg,2.93,2.2,0.005587,100,0.0,0,-0.258819,-0.965926
09301.jpg,4.04,2.0,0.058824,2400,3.0,0,-0.965926,0.258819
09302.jpg,3.5,2.2,0.019998,80,0.0,0,-0.707107,-0.707107
09303.jpg,3.99,1.8,0.25,100,-0.954517,0,-0.866025,-0.5
09304.jpg,3.5,2.0,0.000644,119,0.0,0,-0.866025,-0.5
09305.jpg,4.04,2.0,0.01,100,3.0,0,-0.866025,-0.5
09306.jpg,3.99,1.8,0.013158,25,5.378672,0,-0.707107,-0.707107
09307.jpg,3.83,2.2,0.05,727,0.0,0,-0.707107,-0.707107
09308.jpg,4.2,1.7,0.02,80,2.37,0,-0.965926,0.258819
09309.jpg,4.15,2.2,0.02,32,5.403141,0,-0.866025,-0.5
09310.jpg,2.93,2.2,0.000791,100,0.0,0,-0.707107,-0.707107
09311.jpg,4.5,2.2,0.04,400,0.0,0,-0.258819,-0.965926
09312.jpg,4.5,2.2,0.007133,50,0.0,0,-0.5,-0.866025
09313.jpg,3.99,1.8,0.04,40,3.085823,0,-0.707107,-0.707107
09314.jpg,3.83,1.8,0.000644,50,0.0,0,-0.258819,-0.965926
09315.jpg,4.15,2.2,0.008,25,6.459191,0,-0.866025,-0.5
09316.jpg,4.04,2.0,0.04,100,3.0,0,-0.965926,0.258819
09317.jpg,3.46,2.2,0.04,200,0.0,0,-0.965926,0.258819
09318.jpg,4.8,2.2,0.030303,320,0.82,0,-1.0,0.0
09319.jpg,2.93,2.2,0.030303,349,0.0,1,-0.866025,-0.5
09320.jpg,4.5,2.2,0.000555,50,0.0,0,-0.5,-0.866025
09321.jpg,4.04,2.0,0.030303,100,3.0,0,-0.707107,-0.707107
09322.jpg,3.83,2.2,0.001562,320,0.0,0,-0.5,-0.866025
09323.jpg,4.04,2.0,0.003906,100,3.0,0,-0.707107,-0.707107
09324.jpg,3.95,1.6,0.008,50,0.0,0,-0.258819,-0.965926
09325.jpg,3.57,2.0,0.01,160,0.0,0,0.965926,-0.258819
09326.jpg,4.26,2.0,0.058824,3200,0.0,0,-0.5,-0.866025
09327.jpg,3.66,2.2,0.03003,566,0.0,0,0.866025,-0.5
09328.jpg,4.225,2.0,0.006494,100,0.0,0,-0.866025,-0.5
09329.jpg,4.15,2.2,0.01,40,7.951087,0,-0.258819,-0.965926
09330.jpg,4.04,2.0,0.04,100,3.0,0,-0.707107,-0.707107
09331.jpg,3.99,1.8,0.000741,20,9.372957,0,-0.707107,-0.707107
09332.jpg,4.6,2.2,0.0016,50,0.0,0,-0.707107,-0.707107
09333.jpg,4.15,2.2,0.01,25,6.399993,0,-0.866025,-0.5
09334.jpg,4.5,2.2,0.004051,50,0.0,0,-0.707107,-0.707107
09335.jpg,3.66,2.2,0.04,1115,3.0,1,-1.0,0.0
09336.jpg,3.83,2.2,0.000761,50,0.0,0,-0.707107,-0.707107
09337.jpg,3.5,2.2,0.060003,1600,0.0,0,-0.965926,0.258819
09338.jpg,4.04,2.0,0.00463,100,3.0,0,-0.707107,-0.707107
09339.jpg,4.6,2.2,0.02015,100,0.0,0,0.707107,-0.707107
09340.jpg,3.95,1.8,0.00073,50,8.25,0,-0.5,-0.866025
09341.jpg,4.15,2.2,0.003356,25,8.132529,0,-0.866025,-0.5
09342.jpg,3.82,1.8,0.000987,100,6.98,0,-0.965926,-0.258819
09343.jpg,4.36,1.8,0.000595,50,0.0,0,-0.258819,-0.965926
09344.jpg,4.6,2.2,0.0003,50,0.0,0,-0.707107,-0.707107
09345.jpg,3.5,2.2,0.060003,1250,0.0,0,-0.965926,-0.258819
09346.jpg,4.04,2.0,0.001555,100,0.0,0,-0.707107,-0.707107
09347.jpg,3.7,2.2,0.033335,138,0.0,0,-0.5,-0.866025
09348.jpg,3.82,1.8,6.5e-05,100,0.0,0,-0.5,-0.866025
09349.jpg,3.95,2.2,0.01,50,0.0,0,0.258819,-0.965926
09350.jpg,4.5,2.2,0.001625,50,0.0,0,0.5,-0.866025
09351.jpg,3.7,2.2,0.033335,185,0.0,0,-0.5,-0.866025
09352.jpg,3.66,2.2,0.01,58,0.0,0,-0.866025,-0.5
09353.jpg,4.5,2.2,0.02,125,0.0,0,-0.5,-0.866025
09354.jpg,3.99,1.8,0.001401,20,8.576931,0,-0.707107,-0.707107
09355.jpg,3.83,2.2,0.0125,1600,0.0,0,0.0,-1.0
09356.jpg,3.66,2.2,0.03003,1106,0.0,0,-0.707107,-0.707107
09357.jpg,3.57,2.0,0.00295,100,0.0,0,-0.5,-0.866025
09358.jpg,4.36,1.8,0.00978,50,0.0,0,-0.866025,-0.5
09359.jpg,4.5,2.2,0.003558,50,0.0,0,-0.707107,-0.707107
09360.jpg,3.79,2.0,0.02,50,0.0,0,-0.5,-0.866025
09361.jpg,3.83,2.2,0.008338,134,0.0,0,-0.5,-0.866025
09362.jpg,4.04,2.0,0.04,200,0.0,0,-0.5,-0.866025
09363.jpg,4.04,2.0,0.05,500,3.0,0,-0.866025,-0.5
09364.jpg,3.5,2.2,0.070001,2812,0.0,0,-0.866025,-0.5
09365.jpg,4.15,2.2,0.006803,32,9.259325,0,-0.258819,-0.965926
09366.jpg,4.15,2.2,0.002433,25,8.974077,0,-0.866025,-0.5
09367.jpg,3.5,2.2,0.060003,1600,0.0,0,-0.965926,-0.258819
09368.jpg,3.83,2.2,0.016667,107,0.0,0,0.5,-0.866025
09369.jpg,3.83,1.8,0.008901,50,0.0,0,-1.0,0.0
09370.jpg,3.79,2.0,0.02,68,0.0,0,-0.5,-0.866025
09371.jpg,4.6,2.2,0.0022,50,0.0,0,-0.707107,-0.707107
09372.jpg,3.46,2.2,0.001912,100,0.0,0,0.258819,-0.965926
09373.jpg,4.15,2.2,0.001079,25,9.129536,0,-0.707107,-0.707107
09374.jpg,3.95,2.2,0.003211,50,0.0,0,-0.866025,-0.5
09375.jpg,3.5,2.0,0.00145,50,0.0,0,0.707107,-0.707107
09376.jpg,3.82,1.8,0.008,800,0.0,0,-0.258819,-0.965926
09377.jpg,2.96,2.0,0.058824,399,0.0,0,-0.866025,0.5
09378.jpg,4.15,2.2,0.02,32,5.793481,0,-0.707107,-0.707107
09379.jpg,4.5,2.2,0.058331,2000,0.0,0,-1.0,0.0
09380.jpg,3.5,2.2,0.007116,50,0.0,0,0.707107,-0.707107
09381.jpg,3.7,2.2,0.033335,144,0.0,0,-0.5,-0.866025
09382.jpg,3.46,2.2,0.083333,1400,0.0,0,-0.965926,0.258819
09383.jpg,3.7,2.2,0.002381,112,0.0,0,-0.5,-0.866025
09384.jpg,3.79,2.0,0.02,100,0.0,0,-0.5,-0.866025
09385.jpg,3.82,1.8,0.016667,1600,0.0,0,-0.258819,-0.965926
09386.jpg,4.12,2.0,0.001792,100,6.35,0,-0.866025,-0.5
09387.jpg,3.83,2.2,0.004103,50,0.0,0,0.258819,-0.965926
09388.jpg,2.96,2.0,0.000443,64,0.0,0,0.5,-0.866025
09389.jpg,4.36,2.2,0.00995,200,0.0,0,-0.965926,-0.258819
09390.jpg,3.5,2.2,0.000161,111,0.0,0,-0.5,-0.866025
09391.jpg,2.93,2.2,0.00266,100,0.0,0,-0.707107,-0.707107
09392.jpg,3.66,2.2,0.03003,60,0.0,0,-0.5,-0.866025
09393.jpg,3.82,1.8,0.01,100,3.42,0,0.5,-0.866025
09394.jpg,4.6,2.2,0.02,50,0.0,0,0.5,-0.866025
09395.jpg,4.2,1.7,0.001608,50,6.69,0,-0.5,-0.866025
09396.jpg,3.46,2.2,0.01,100,0.0,0,-0.866025,-0.5
09397.jpg,4.04,2.0,0.05,400,3.0,0,-0.866025,-0.5
09398.jpg,3.79,2.2,0.001066,100,0.0,0,-0.707107,-0.707107
09399.jpg,4.5,2.2,0.04,400,0.0,0,-0.965926,-0.258819
09400.jpg,3.82,1.8,0.000901,100,0.0,0,-0.5,-0.866025
09401.jpg,4.2,1.7,0.02,125,1.99,0,-0.965926,0.258819
09402.jpg,3.95,1.8,0.0005,50,8.75,0,0.0,-1.0
09403.jpg,3.5,2.2,0.029996,268,0.0,0,-0.965926,0.258819
09404.jpg,3.5,2.2,0.001493,111,0.0,0,0.5,-0.866025
09405.jpg,3.81,2.2,0.076923,2500,-4.49,0,-0.707107,-0.707107
09406.jpg,3.5,2.2,0.007323,115,0.0,0,-0.965926,0.258819
09407.jpg,3.66,2.2,0.03003,59,0.0,0,-0.965926,-0.258819
09408.jpg,4.5,2.2,0.004302,50,0.0,0,-0.707107,-0.707107
09409.jpg,3.79,2.0,0.069999,2678,0.0,0,-0.965926,0.258819
09410.jpg,3.5,2.0,0.010002,65,0.0,0,-0.707107,-0.707107
09411.jpg,3.83,2.2,0.05,368,0.0,0,-0.707107,-0.707107
09412.jpg,3.66,2.2,0.000622,50,3.0,0,-0.5,-0.866025
09413.jpg,4.5,2.2,0.001383,50,0.0,0,-0.5,-0.866025
09414.jpg,3.82,1.8,0.002257,100,5.9,0,0.707107,-0.707107
09415.jpg,3.5,2.0,0.020003,115,0.0,0,0.258819,-0.965926
09416.jpg,3.5,2.0,0.059996,51,0.0,0,-1.0,0.0
09417.jpg,4.1,1.7,0.001541,800,3.0,0,-0.5,-0.866025
09418.jpg,4.5,2.2,0.002147,50,0.0,0,0.707107,-0.707107
09419.jpg,3.79,2.2,0.05,1146,0.0,0,-0.965926,0.258819
09420.jpg,2.93,2.2,0.030303,310,0.0,1,-0.866025,-0.5
09421.jpg,3.95,2.2,0.00355,50,0.0,0,0.258819,-0.965926
09422.jpg,3.83,2.2,0.00113,50,0.0,0,-0.258819,-0.965926
09423.jpg,3.5,2.2,0.009055,112,0.0,0,-0.258819,-0.965926
09424.jpg,4.36,2.2,0.00905,50,0.0,0,0.707107,-0.707107
09425.jpg,3.95,2.2,0.000578,50,0.0,0,-0.707107,-0.707107
09426.jpg,4.5,2.2,0.001064,50,0.0,0,-0.5,-0.866025
09427.jpg,4.5,2.2,0.001743,50,0.0,0,-0.5,-0.866025
09428.jpg,4.5,2.2,0.03,400,0.0,0,-0.707107,-0.707107
09429.jpg,3.95,1.8,0.000344,50,9.25,0,0.0,-1.0
09430.jpg,3.5,2.0,0.002961,800,0.0,0,0.707107,-0.707107
09431.jpg,3.82,1.8,0.0006,3200,0.0,0,0.5,-0.866025
09432.jpg,3.83,2.2,0.039998,434,0.0,0,-0.866025,-0.5
09433.jpg,2.96,2.0,0.002865,64,0.0,0,0.707107,-0.707107
09434.jpg,4.15,2.2,0.058824,100,1.654135,0,-0.5,-0.866025
09435.jpg,3.83,2.2,0.066667,1363,0.0,0,-0.707107,-0.707107
09436.jpg,4.2,1.7,0.1,400,-2.28,0,-0.965926,0.258819
09437.jpg,3.82,1.8,0.000456,100,0.0,1,-0.5,-0.866025
09438.jpg,4.15,2.2,0.01,40,7.33524,0,0.5,-0.866025
09439.jpg,3.79,2.0,0.069999,2678,0.0,0,-0.965926,0.258819
09440.jpg,4.12,2.0,0.04,530,-0.98,0,-0.707107,-0.707107
09441.jpg,4.6,2.2,0.02,200,0.0,0,-0.5,-0.866025
09442.jpg,3.83,2.2,0.006864,100,0.0,0,-0.707107,-0.707107
09443.jpg,3.5,2.2,0.029996,64,0.0,0,-0.866025,-0.5
09444.jpg,3.83,2.2,0.029996,139,0.0,0,-0.866025,0.5
09445.jpg,3.99,1.8,0.04,40,3.281829,0,-0.965926,-0.258819
09446.jpg,4.36,2.2,0.00995,100,0.0,0,-0.866025,-0.5
09447.jpg,4.15,2.2,0.000809,32,9.671301,0,-0.707107,-0.707107
09448.jpg,3.5,2.0,0.008545,800,0.0,0,0.258819,-0.965926
09449.jpg,3.79,2.0,0.000994,100,0.0,0,-0.707107,-0.707107
09450.jpg,3.66,2.2,0.01,90,0.0,0,-0.866025,-0.5
09451.jpg,4.5,2.2,0.001127,50,0.0,0,-0.5,-0.866025
09452.jpg,4.15,2.2,0.058824,80,3.081287,0,-0.965926,-0.258819
09453.jpg,4.26,2.0,0.030303,125,0.0,0,-0.5,-0.866025
09454.jpg,4.04,2.0,0.030303,100,0.0,0,-0.5,-0.866025
09455.jpg,3.66,2.2,0.000944,50,0.0,0,-0.707107,-0.707107
09456.jpg,4.5,2.2,0.000998,50,0.0,0,-0.5,-0.866025
09457.jpg,3.84,2.2,0.007645,50,0.0,0,0.5,-0.866025
09458.jpg,3.99,1.8,0.003125,20,9.408207,0,-0.866025,-0.5
09459.jpg,4.6,2.2,0.02,200,0.0,0,-0.707107,-0.707107
09460.jpg,4.5,2.2,0.025,160,0.0,0,-0.965926,-0.258819
09461.jpg,4.2,1.7,0.058824,2000,-3.74,0,-0.965926,0.258819
09462.jpg,4.6,2.2,0.00075,50,0.0,0,0.707107,-0.707107
09463.jpg,4.5,2.2,0.02,100,0.0,0,0.5,-0.866025
09464.jpg,3.66,2.2,0.03003,131,0.0,0,-0.866025,-0.5
09465.jpg,3.5,2.2,0.004533,113,0.0,0,-0.866025,-0.5
09466.jpg,3.83,2.2,0.008338,170,0.0,0,-0.707107,-0.707107
09467.jpg,4.15,2.2,0.01,40,7.926922,0,-0.866025,-0.5
09468.jpg,3.79,2.0,0.029996,178,0.0,0,-0.965926,0.258819
09469.jpg,4.04,2.0,0.04,300,3.0,0,-0.866025,-0.5
09470.jpg,4.2,1.7,0.000291,50,9.09,0,-0.5,-0.866025
09471.jpg,3.5,2.2,0.002033,64,0.0,0,-0.5,-0.866025
09472.jpg,3.88,2.0,0.003186,50,6.91,0,-1.0,0.0
09473.jpg,4.36,2.2,0.02,100,0.0,0,-0.866025,-0.5
09474.jpg,3.5,2.0,0.020003,55,0.0,0,-1.0,0.0
09475.jpg,4.15,2.2,0.030303,32,4.515785,0,-0.866025,-0.5
09476.jpg,3.99,1.8,0.000208,25,12.013647,0,-0.5,-0.866025
09477.jpg,4.225,2.0,0.02,160,0.0,0,-0.5,-0.866025
09478.jpg,3.46,2.2,0.02,200,0.0,0,-0.866025,-0.5
09479.jpg,3.5,2.2,0.029996,134,0.0,0,-0.866025,-0.5
09480.jpg,3.79,2.0,0.02,120,0.0,0,-0.5,-0.866025
09481.jpg,4.2,1.7,0.003846,50,5.59,0,0.707107,-0.707107
09482.jpg,4.15,2.2,0.000845,25,10.673143,0,-0.5,-0.866025
09483.jpg,3.79,2.0,0.003472,100,0.0,0,-0.866025,-0.5
09484.jpg,4.5,2.0,0.04,253,0.0,0,-0.707107,-0.707107
09485.jpg,2.96,2.0,0.003175,64,0.0,0,-0.707107,-0.707107
09486.jpg,4.04,2.0,0.003077,100,0.0,0,0.258819,-0.965926
09487.jpg,4.3,1.9,0.001,160,7.43,0,0.5,-0.866025
09488.jpg,4.15,2.2,0.01,32,8.742437,0,-0.707107,-0.707107
09489.jpg,4.5,2.2,0.016667,160,0.0,0,0.5,-0.866025
09490.jpg,4.15,2.2,0.04,200,1.539242,0,-0.707107,-0.707107
09491.jpg,3.79,2.2,0.030303,122,0.0,0,-0.965926,-0.258819
09492.jpg,2.96,2.0,0.008333,64,0.0,0,-0.707107,-0.707107
09493.jpg,3.7,2.2,0.010002,124,0.0,0,-0.5,-0.866025
09494.jpg,3.83,2.2,0.029996,144,0.0,0,-0.5,-0.866025
09495.jpg,4.36,2.2,0.00035,50,0.0,0,0.707107,-0.707107
09496.jpg,4.04,2.0,0.004016,100,0.0,0,-0.866025,-0.5
09497.jpg,3.66,2.2,0.02,64,3.0,0,0.258819,-0.965926
09498.jpg,3.5,2.0,0.009996,121,0.0,0,0.258819,-0.965926
09499.jpg,3.66,2.2,0.03003,68,0.0,0,-0.707107,-0.707107
09500.jpg,3.57,2.0,0.004444,100,0.0,0,-0.258819,-0.965926
09501.jpg,2.93,2.2,0.030303,307,0.0,0,0.5,-0.866025
09502.jpg,3.95,1.6,0.002643,3200,0.0,0,-0.965926,-0.258819
09503.jpg,3.5,2.2,0.000462,50,0.0,0,-0.707107,-0.707107
09504.jpg,4.15,2.2,0.005076,25,7.178172,0,-0.707107,-0.707107
09505.jpg,4.5,2.2,0.002887,50,0.0,0,-0.707107,-0.707107
09506.jpg,3.82,1.8,0.000391,125,0.0,0,-0.5,-0.866025
09507.jpg,4.15,2.2,0.25,500,-3.662864,0,-0.707107,0.707107
09508.jpg,4.04,2.0,0.001122,100,0.0,0,-0.707107,-0.707107
09509.jpg,4.1,1.7,0.002257,400,3.0,0,0.5,-0.866025
09510.jpg,3.7,2.2,0.030004,196,0.0,0,0.258819,-0.965926
09511.jpg,3.83,2.2,0.029996,231,0.0,0,-0.965926,0.258819
09512.jpg,4.04,2.0,0.01,100,0.0,0,-0.707107,-0.707107
09513.jpg,3.5,2.0,0.002011,41,0.0,0,0.866025,-0.5
09514.jpg,4.5,2.2,0.004633,50,0.0,0,-0.5,-0.866025
09515.jpg,3.5,2.0,0.000301,42,0.0,0,0.707107,-0.707107
09516.jpg,4.15,2.2,0.058824,32,3.40576,0,-0.707107,-0.707107
09517.jpg,2.96,2.0,0.041667,421,0.0,0,-0.707107,-0.707107
09518.jpg,3.66,2.2,0.03003,97,0.0,0,-0.707107,-0.707107
09519.jpg,3.66,2.2,0.009001,50,0.0,0,-0.866025,-0.5
09520.jpg,3.5,2.0,0.000418,102,0.0,0,0.0,-1.0
09521.jpg,4.04,2.0,0.001976,100,3.0,0,-0.707107,-0.707107
09522.jpg,4.15,2.2,0.030303,200,1.8807,0,0.866025,-0.5
09523.jpg,4.2,1.7,0.002611,50,6.0,0,-0.707107,-0.707107
09524.jpg,4.04,2.0,0.04,200,3.0,0,-0.866025,-0.5
09525.jpg,4.36,1.8,0.000183,50,0.0,0,-0.866025,-0.5
09526.jpg,4.15,2.2,0.000126,32,8.483043,1,-0.258819,-0.965926
09527.jpg,3.82,1.8,0.030303,400,0.0,0,-0.707107,-0.707107
09528.jpg,3.88,2.0,0.000766,50,8.89,0,-0.5,-0.866025
09529.jpg,3.5,2.2,0.000457,116,0.0,0,-0.5,-0.866025
09530.jpg,4.04,2.0,0.05,1000,3.0,0,-0.866025,-0.5
09531.jpg,3.7,2.2,0.002741,112,0.0,0,-0.707107,-0.707107
09532.jpg,3.83,2.2,0.02,64,0.0,0,-0.866025,-0.5
09533.jpg,3.83,2.2,0.079996,3705,0.0,0,-1.0,0.0
09534.jpg,4.5,2.0,0.01,168,0.0,0,-0.707107,-0.707107
09535.jpg,4.36,1.8,0.002563,50,0.0,0,-0.258819,-0.965926
09536.jpg,3.5,2.2,0.060003,1600,0.0,0,-1.0,0.0
09537.jpg,3.5,2.2,0.029996,200,0.0,0,-0.5,-0.866025
09538.jpg,4.36,2.2,0.1,1600,0.0,0,-0.707107,-0.707107
09539.jpg,3.83,1.8,0.06,800,0.0,0,-0.707107,-0.707107
09540.jpg,3.5,2.0,0.003051,42,0.0,0,-0.707107,-0.707107
09541.jpg,4.15,2.2,0.25,80,-1.393231,0,-0.5,0.866025
09542.jpg,3.5,2.2,0.004301,50,0.0,0,-0.5,-0.866025
09543.jpg,3.95,1.8,0.03003,541,-0.8,0,-0.866025,0.5
09544.jpg,4.15,2.2,0.030303,160,1.803325,0,-0.965926,-0.258819
09545.jpg,3.66,2.2,0.00389,50,0.0,0,-0.5,-0.866025
09546.jpg,3.99,1.8,0.25,125,-1.69395,0,-1.0,0.0
09547.jpg,4.6,2.2,0.0015,50,0.0,0,-0.707107,-0.707107
09548.jpg,3.5,2.0,0.06,400,0.0,0,-1.0,0.0
09549.jpg,3.83,2.2,0.020004,127,0.0,0,-0.707107,-0.707107
09550.jpg,4.15,2.2,0.001912,25,8.609063,0,-0.5,-0.866025
09551.jpg,3.5,2.0,0.020003,60,0.0,0,-0.866025,-0.5
09552.jpg,4.15,2.2,0.00052,25,10.801877,0,-0.258819,-0.965926
09553.jpg,3.95,2.2,0.03,125,0.0,0,-0.707107,-0.707107
09554.jpg,3.95,1.6,0.004281,50,0.0,0,-0.965926,0.258819
09555.jpg,4.15,2.2,0.00091,25,9.766526,0,-0.258819,-0.965926
09556.jpg,4.04,2.0,0.01,100,0.0,0,-0.707107,-0.707107
09557.jpg,4.15,2.2,0.01,32,8.493253,0,-0.258819,-0.965926
09558.jpg,3.5,2.0,0.040005,50,0.0,0,-1.0,0.0
09559.jpg,4.15,2.2,0.058824,50,2.877717,0,-0.5,-0.866025
09560.jpg,4.36,1.8,0.001709,50,0.0,0,-0.866025,-0.5
09561.jpg,4.26,2.0,0.009804,50,0.0,0,0.258819,-0.965926
09562.jpg,4.15,2.2,0.002123,32,8.195867,0,-0.5,-0.866025
09563.jpg,2.93,2.2,0.009901,118,0.0,0,0.5,-0.866025
09564.jpg,4.15,2.2,0.1,80,1.719462,0,-0.5,-0.866025
09565.jpg,3.57,2.0,0.000306,100,0.0,0,0.5,-0.866025
09566.jpg,4.15,2.2,0.058824,80,2.422321,0,-1.0,0.0
09567.jpg,4.36,2.2,0.08995,1600,0.0,0,0.258819,0.965926
09568.jpg,4.5,2.2,0.008049,50,0.0,0,-0.707107,-0.707107
09569.jpg,4.15,2.2,0.1,100,-0.762254,0,-0.965926,0.258819
09570.jpg,4.04,2.0,0.04,300,3.0,0,-0.866025,0.5
09571.jpg,3.99,1.8,0.166667,100,1.918576,0,-0.965926,-0.258819
09572.jpg,4.15,2.2,0.058824,100,-1.020661,0,-0.965926,0.258819
09573.jpg,4.5,2.2,0.007893,50,0.0,0,-0.707107,-0.707107
09574.jpg,4.04,2.0,0.030303,100,3.0,0,-0.866025,-0.5
09575.jpg,3.46,2.2,0.02,100,0.0,0,-0.965926,-0.258819
09576.jpg,3.79,2.0,0.004831,100,0.0,0,-0.965926,-0.258819
09577.jpg,4.15,2.2,0.125,100,-0.882566,0,-0.965926,0.258819
09578.jpg,3.46,2.2,0.005714,100,0.0,0,0.0,-1.0
09579.jpg,3.99,1.8,0.142857,80,0.664675,0,-0.866025,-0.5
09580.jpg,4.6,2.2,0.0006,50,0.0,0,-0.707107,-0.707107
09581.jpg,3.5,2.0,0.009996,127,0.0,0,0.707107,-0.707107
09582.jpg,3.99,1.8,0.030303,25,4.528678,0,-0.866025,-0.5
09583.jpg,3.82,1.8,0.02,400,0.59,0,-0.965926,-0.258819
09584.jpg,3.5,2.2,0.060003,1600,0.0,0,0.0,1.0
09585.jpg,3.5,2.2,0.029996,200,0.0,0,-0.866025,-0.5
09586.jpg,3.82,1.8,0.058824,1000,0.0,0,-0.965926,-0.258819
09587.jpg,3.95,2.2,0.005542,50,0.0,0,0.0,-1.0
09588.jpg,3.83,1.8,0.03,320,0.0,0,-0.707107,-0.707107
09589.jpg,3.83,1.8,0.03,250,0.0,0,0.0,-1.0
09590.jpg,3.83,2.2,0.007701,100,0.0,0,-0.5,-0.866025
09591.jpg,4.15,2.2,0.030303,160,0.317164,0,-0.258819,-0.965926
09592.jpg,4.1,1.7,0.000441,33,0.0,0,-0.5,-0.866025
09593.jpg,3.66,2.2,0.005528,50,0.0,0,-0.707107,-0.707107
09594.jpg,4.5,2.2,0.001517,50,0.0,0,-0.707107,-0.707107
09595.jpg,4.5,2.2,0.016667,100,0.0,0,-0.707107,-0.707107
09596.jpg,4.26,2.0,0.001163,50,0.0,1,0.707107,-0.707107
09597.jpg,3.5,2.2,0.029996,800,0.0,1,0.5,-0.866025
09598.jpg,4.5,2.0,0.083333,9746,0.0,0,0.707107,0.707107
09599.jpg,3.95,2.2,0.001425,50,0.0,0,-0.707107,-0.707107
09600.jpg,3.83,2.2,0.029996,285,0.0,0,-0.866025,-0.5
09601.jpg,3.83,2.2,0.000508,101,0.0,0,0.5,-0.866025
09602.jpg,3.5,2.2,0.029996,640,0.0,0,0.5,-0.866025
09603.jpg,4.5,2.2,0.02,64,0.0,0,-0.866025,-0.5
09604.jpg,4.263,2.0,0.030303,318,0.0,0,-0.5,-0.866025
09605.jpg,4.36,2.2,0.0019,50,0.0,0,-0.965926,-0.258819
09606.jpg,3.46,2.2,0.02,200,0.0,0,-0.866025,-0.5
09607.jpg,4.15,2.2,0.003731,25,5.860939,0,0.707107,-0.707107
09608.jpg,3.57,2.0,0.04,400,0.0,0,0.707107,-0.707107
09609.jpg,4.15,2.2,0.02,32,5.354255,0,0.5,-0.866025
09610.jpg,4.04,2.0,0.001462,100,0.0,0,-0.707107,-0.707107
09611.jpg,4.8,2.2,0.058824,2000,-3.65,0,-0.866025,0.5
09612.jpg,4.2,1.7,0.004219,50,5.38,0,-0.866025,-0.5
09613.jpg,3.7,2.2,0.040005,486,0.0,0,-0.707107,-0.707107
09614.jpg,2.96,2.0,0.000815,64,0.0,0,-0.707107,-0.707107
09615.jpg,4.04,2.0,0.008197,100,0.0,0,-0.965926,-0.258819
09616.jpg,3.99,1.8,0.030303,40,3.552093,0,0.965926,-0.258819
09617.jpg,2.96,2.0,0.02,84,0.0,0,-0.707107,-0.707107
09618.jpg,4.5,2.2,0.003974,50,0.0,0,-0.707107,-0.707107
09619.jpg,4.225,2.0,0.002268,100,0.0,0,-0.707107,-0.707107
09620.jpg,3.46,2.2,0.004255,100,0.0,0,-0.965926,-0.258819
09621.jpg,2.96,2.0,0.000215,64,0.0,0,0.5,-0.866025
09622.jpg,4.15,2.2,0.002577,25,8.693196,0,-0.866025,-0.5
09623.jpg,4.2,1.7,0.000947,50,7.38,0,-0.866025,-0.5
09624.jpg,4.2,1.7,0.030303,1000,-1.85,0,-1.0,0.0
09625.jpg,3.5,2.4,0.089995,837,0.0,0,-0.258819,-0.965926
09626.jpg,3.88,2.0,0.05988,500,-1.51,0,-0.866025,-0.5
09627.jpg,3.83,2.2,0.008338,175,0.0,0,-0.5,-0.866025
09628.jpg,4.15,2.2,0.000156,25,11.917616,0,0.5,-0.866025
09629.jpg,4.2,1.7,0.01,64,3.87,0,-0.707107,-0.707107
09630.jpg,4.15,2.2,0.058824,64,2.662401,0,-0.5,-0.866025
09631.jpg,4.04,2.0,0.058824,1600,3.0,0,-0.707107,-0.707107
09632.jpg,3.83,2.2,0.033333,196,0.0,0,-0.707107,-0.707107
09633.jpg,4.5,2.2,0.00602,50,0.0,0,-0.707107,-0.707107
09634.jpg,4.15,2.2,0.25,125,-2.439412,0,-0.965926,0.258819
09635.jpg,4.2,1.7,0.01,100,3.28,0,-0.707107,-0.707107
09636.jpg,3.99,1.8,0.058824,50,1.732634,0,-1.0,0.0
09637.jpg,4.15,2.2,0.001062,32,8.203741,0,-0.5,-0.866025
09638.jpg,4.2,1.7,0.004926,50,4.99,0,-0.866025,-0.5
09639.jpg,3.79,2.0,0.001491,50,0.0,0,-0.965926,-0.258819
09640.jpg,4.1,1.7,0.045455,800,3.0,0,-0.866025,0.5
09641.jpg,4.15,2.2,0.007463,32,7.526055,0,0.5,-0.866025
09642.jpg,3.79,2.0,0.000778,50,0.0,0,0.0,-1.0
09643.jpg,3.5,2.2,0.009999,157,0.0,0,-1.0,0.0
09644.jpg,4.15,2.2,0.02,32,5.382065,0,-0.866025,-0.5
09645.jpg,3.82,1.8,0.000987,100,0.0,0,-0.5,-0.866025
09646.jpg,3.79,2.0,0.00266,100,0.0,0,-0.866025,-0.5
09647.jpg,2.93,2.2,0.009901,132,0.0,0,-0.707107,-0.707107
09648.jpg,4.15,2.2,0.01,40,7.948189,0,-0.258819,-0.965926
09649.jpg,4.3,1.9,0.000641,40,9.02,0,-0.258819,-0.965926
